TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence
TR37642,3,2022-07-07,P7,9400,4,37600,2,2575
TR41105,416,2022-08-05,P1,8800,8,70400,8,2576
TR40524,84,2022-07-07,P10,15000,3,45000,2,2577
TR42437,221,2022-08-05,P10,15000,4,60000,2,2578
TR42912,77,2022-07-07,P9,10000,6,60000,9,2579
TR53873,113,2022-08-05,P2,3200,6,19200,14,2580
TR457,246,2022-07-07,P8,16000,1,16000,7,2581
TR65206,418,2022-08-05,P5,4200,3,12600,7,2582
TR51719,50,2022-07-07,P8,16000,3,48000,6,2583
TR82887,272,2022-08-05,P5,4200,3,12600,4,2584
TR56456,53,2022-07-07,P5,4200,3,12600,2,2585
TR84433,424,2022-08-05,P10,15000,5,75000,14,2586
TR62586,251,2022-07-07,P1,8800,3,26400,10,2587
TR88479,195,2022-08-05,P2,3200,7,22400,4,2588
TR66543,97,2022-07-07,P9,10000,1,10000,10,2589
TR82062,192,2022-07-07,P3,7500,3,22500,2,2590
TR92526,137,2022-08-05,P2,3200,3,9600,13,2591
TR83991,391,2022-07-07,P2,3200,3,9600,6,2592
TR15201,439,2022-08-06,P2,3200,4,12800,1,2593
TR84427,110,2022-07-07,P7,9400,3,28200,13,2594
TR18389,301,2022-08-06,P8,16000,3,48000,11,2595
TR91305,17,2022-07-07,P7,9400,6,56400,3,2596
TR3067,298,2022-08-06,P8,16000,2,32000,14,2597
TR96589,133,2022-07-07,P7,9400,6,56400,2,2598
TR34713,312,2022-08-06,P2,3200,6,19200,9,2599
TR19851,3,2022-07-08,P4,12000,3,36000,3,2600
TR35016,45,2022-08-06,P9,10000,3,30000,5,2601
TR35585,214,2022-07-08,P7,9400,4,37600,7,2602
TR38731,322,2022-08-06,P10,15000,2,30000,11,2603
TR38669,166,2022-07-08,P4,12000,5,60000,2,2604
TR43690,386,2022-08-06,P5,4200,5,21000,9,2605
TR42976,315,2022-07-08,P2,3200,3,9600,12,2606
TR54264,298,2022-08-06,P3,7500,4,30000,5,2607
TR4386,54,2022-07-08,P10,15000,1,15000,2,2608
TR81199,393,2022-08-06,P9,10000,6,60000,2,2609
TR46056,247,2022-07-08,P6,18000,2,36000,8,2610
TR94447,77,2022-08-06,P6,18000,3,54000,7,2611
TR6198,233,2022-07-08,P7,9400,4,37600,14,2612
TR10194,264,2022-08-07,P8,16000,2,32000,8,2613
TR64486,258,2022-07-08,P3,7500,1,7500,6,2614
TR11542,286,2022-08-07,P8,16000,1,16000,8,2615
TR65593,395,2022-07-08,P5,4200,5,21000,4,2616
TR16850,374,2022-08-07,P7,9400,4,37600,14,2617
TR71106,218,2022-07-08,P2,3200,6,19200,2,2618
TR26336,81,2022-08-07,P1,8800,6,52800,9,2619
TR86702,388,2022-07-08,P2,3200,6,19200,12,2620
TR32161,332,2022-08-07,P5,4200,4,16800,13,2621
TR90952,362,2022-07-08,P9,10000,3,30000,8,2622
TR4697,431,2022-08-07,P8,16000,3,48000,14,2623
TR97236,255,2022-07-08,P3,7500,3,22500,12,2624
TR62372,327,2022-08-07,P7,9400,3,28200,7,2625
TR17912,152,2022-07-09,P3,7500,4,30000,8,2626
TR63136,234,2022-08-07,P4,12000,3,36000,11,2627
TR19550,174,2022-07-09,P9,10000,6,60000,12,2628
TR67236,115,2022-08-07,P2,3200,6,19200,10,2629
TR258,96,2022-07-09,P5,4200,3,12600,5,2630
TR83406,421,2022-08-07,P3,7500,1,7500,6,2631
TR29093,232,2022-07-09,P8,16000,3,48000,6,2632
TR9330,213,2022-08-07,P3,7500,6,45000,11,2633
TR38700,231,2022-07-09,P6,18000,1,18000,6,2634
TR96823,105,2022-08-07,P8,16000,2,32000,8,2635
TR44905,170,2022-07-09,P5,4200,2,8400,10,2636
TR97782,247,2022-08-07,P3,7500,4,30000,9,2637
TR46690,171,2022-07-09,P6,18000,3,54000,4,2638
TR99172,185,2022-08-07,P1,8800,4,35200,9,2639
TR49701,414,2022-07-09,P10,15000,5,75000,3,2640
TR20902,299,2022-08-08,P8,16000,2,32000,1,2641
TR5084,176,2022-07-09,P5,4200,4,16800,13,2642
TR22246,274,2022-08-08,P3,7500,5,37500,6,2643
TR67334,354,2022-07-09,P8,16000,3,48000,13,2644
TR28349,190,2022-08-08,P8,16000,3,48000,5,2645
TR70093,128,2022-07-09,P9,10000,6,60000,6,2646
TR31279,89,2022-08-08,P6,18000,2,36000,3,2647
TR70098,268,2022-07-09,P8,16000,1,16000,2,2648
TR3712,1,2022-08-08,P10,15000,4,60000,2,2649
TR9376,427,2022-07-09,P3,7500,2,15000,1,2650
TR40538,96,2022-08-08,P9,10000,7,70000,12,2651
TR99503,443,2022-07-09,P6,18000,1,18000,6,2652
TR49656,55,2022-08-08,P4,12000,3,36000,8,2653
TR20698,343,2022-07-10,P4,12000,1,12000,5,2654
TR5797,204,2022-08-08,P1,8800,6,52800,7,2655
TR67955,159,2022-08-08,P1,8800,6,52800,13,2656
TR77153,90,2022-08-08,P4,12000,5,60000,14,2657
TR77234,139,2022-08-08,P5,4200,4,16800,7,2658
TR8891,447,2022-08-08,P10,15000,3,45000,9,2659
TR15996,31,2022-08-09,P7,9400,2,18800,13,2660
TR17484,70,2022-08-09,P4,12000,1,12000,4,2661
TR18727,304,2022-08-09,P6,18000,1,18000,4,2662
TR22314,400,2022-08-09,P9,10000,4,40000,9,2663
TR24655,33,2022-08-09,P5,4200,4,16800,6,2664
TR25758,16,2022-08-09,P9,10000,7,70000,7,2665
TR28062,17,2022-08-09,P4,12000,1,12000,8,2666
TR30250,114,2022-08-09,P1,8800,6,52800,11,2667
TR36588,45,2022-08-09,P4,12000,3,36000,9,2668
TR3908,28,2022-08-09,P10,15000,1,15000,1,2669
TR525,135,2022-08-09,P7,9400,6,56400,10,2670
TR57556,67,2022-08-09,P9,10000,2,20000,2,2671
TR5947,421,2022-08-09,P3,7500,3,22500,5,2672
TR32454,363,2022-07-10,P5,4200,3,12600,12,2673
TR63719,184,2022-08-09,P1,8800,10,88000,14,2674
TR32974,219,2022-07-10,P3,7500,2,15000,11,2675
TR65452,198,2022-08-09,P10,15000,5,75000,9,2676
TR66220,291,2022-08-09,P9,10000,5,50000,9,2677
TR76496,377,2022-06-08,P2,3200,6,19200,5,2678
TR85162,134,2022-08-09,P3,7500,4,30000,5,2679
TR92912,124,2022-08-09,P5,4200,2,8400,5,2680
TR7690,109,2022-06-08,P5,4200,4,16800,11,2681
TR94031,345,2022-08-09,P5,4200,4,16800,5,2682
TR97388,271,2022-06-08,P5,4200,4,16800,3,2683
TR94958,125,2022-08-09,P5,4200,2,8400,8,2684
TR21344,274,2022-06-09,P2,3200,7,22400,5,2685
TR12826,167,2022-08-10,P8,16000,1,16000,1,2686
TR24804,422,2022-06-09,P5,4200,4,16800,14,2687
TR28346,77,2022-08-10,P10,15000,1,15000,7,2688
TR56918,382,2022-06-09,P5,4200,4,16800,12,2689
TR38865,12,2022-08-10,P7,9400,6,56400,14,2690
TR69868,343,2022-06-09,P10,15000,1,15000,4,2691
TR45350,285,2022-08-10,P9,10000,1,10000,12,2692
TR75134,158,2022-06-09,P9,10000,4,40000,13,2693
TR68248,435,2022-08-10,P5,4200,5,21000,8,2694
TR8290,260,2022-06-09,P8,16000,1,16000,7,2695
TR74019,357,2022-08-10,P3,7500,2,15000,14,2696
TR84319,83,2022-06-09,P1,8800,10,88000,5,2697
TR84887,169,2022-08-10,P2,3200,7,22400,7,2698
TR84338,198,2022-06-09,P9,10000,6,60000,2,2699
TR85167,90,2022-08-10,P2,3200,6,19200,11,2700
TR87241,289,2022-06-09,P10,15000,2,30000,5,2701
TR85591,295,2022-08-10,P5,4200,3,12600,3,2702
TR87247,80,2022-06-09,P1,8800,8,70400,9,2703
TR12185,201,2022-08-11,P2,3200,3,9600,11,2704
TR88389,182,2022-06-09,P5,4200,4,16800,10,2705
TR22534,177,2022-08-11,P7,9400,6,56400,7,2706
TR250,56,2022-08-11,P7,9400,5,47000,10,2707
TR27321,441,2022-08-11,P4,12000,2,24000,10,2708
TR36311,357,2022-08-11,P8,16000,1,16000,4,2709
TR37315,111,2022-08-11,P9,10000,4,40000,1,2710
TR46890,307,2022-08-11,P7,9400,5,47000,13,2711
TR50449,398,2022-08-11,P4,12000,4,48000,14,2712
TR65169,444,2022-08-11,P10,15000,4,60000,11,2713
TR71128,203,2022-08-11,P3,7500,5,37500,1,2714
TR92371,359,2022-06-09,P5,4200,2,8400,10,2715
TR77093,149,2022-08-11,P10,15000,1,15000,8,2716
TR98578,246,2022-06-09,P8,16000,2,32000,14,2717
TR81428,63,2022-08-11,P10,15000,3,45000,13,2718
TR1205,93,2022-06-10,P8,16000,2,32000,2,2719
TR85828,327,2022-08-11,P5,4200,3,12600,14,2720
TR2020,406,2022-08-12,P3,7500,2,15000,11,2721
TR21467,120,2022-08-12,P9,10000,2,20000,13,2722
TR24185,223,2022-08-12,P10,15000,1,15000,6,2723
TR64422,256,2022-08-12,P9,10000,4,40000,8,2724
TR66289,126,2022-08-12,P5,4200,5,21000,8,2725
TR95096,168,2022-08-12,P5,4200,3,12600,3,2726
TR10247,101,2022-08-13,P9,10000,4,40000,10,2727
TR18564,192,2022-08-13,P6,18000,1,18000,1,2728
TR23247,158,2022-08-13,P9,10000,5,50000,14,2729
TR26954,434,2022-08-13,P10,15000,5,75000,13,2730
TR27968,286,2022-08-13,P7,9400,4,37600,1,2731
TR29132,121,2022-08-13,P6,18000,3,54000,5,2732
TR12529,66,2022-06-10,P6,18000,1,18000,1,2733
TR43837,180,2022-08-13,P7,9400,6,56400,6,2734
TR1869,72,2022-06-10,P9,10000,7,70000,1,2735
TR46117,26,2022-08-13,P7,9400,3,28200,8,2736
TR57004,315,2022-08-13,P9,10000,7,70000,1,2737
TR23765,245,2022-06-10,P2,3200,3,9600,6,2738
TR62593,281,2022-08-13,P5,4200,2,8400,2,2739
TR25519,348,2022-06-10,P5,4200,3,12600,10,2740
TR64665,216,2022-08-13,P2,3200,7,22400,12,2741
TR76558,201,2022-08-13,P5,4200,4,16800,11,2742
TR78226,150,2022-08-13,P10,15000,3,45000,3,2743
TR26401,256,2022-06-10,P10,15000,5,75000,9,2744
TR82377,356,2022-08-13,P9,10000,5,50000,2,2745
TR32057,235,2022-06-10,P7,9400,3,28200,7,2746
TR95512,386,2022-08-13,P9,10000,7,70000,12,2747
TR33375,387,2022-06-10,P4,12000,3,36000,1,2748
TR11029,229,2022-08-14,P10,15000,2,30000,2,2749
TR35580,177,2022-06-10,P9,10000,2,20000,8,2750
TR18632,142,2022-08-14,P9,10000,2,20000,11,2751
TR28042,40,2022-08-14,P7,9400,4,37600,1,2752
TR51807,315,2022-07-10,P10,15000,1,15000,5,2753
TR43584,221,2022-08-14,P1,8800,3,26400,13,2754
TR35725,334,2022-06-10,P10,15000,1,15000,2,2755
TR58251,279,2022-07-10,P5,4200,5,21000,4,2756
TR48790,419,2022-08-14,P9,10000,7,70000,6,2757
TR35950,86,2022-06-10,P4,12000,3,36000,12,2758
TR81797,37,2022-07-10,P1,8800,10,88000,3,2759
TR50341,286,2022-08-14,P7,9400,3,28200,14,2760
TR36238,82,2022-06-10,P7,9400,2,18800,2,2761
TR90402,323,2022-07-10,P3,7500,4,30000,5,2762
TR52408,353,2022-08-14,P5,4200,3,12600,14,2763
TR95008,319,2022-07-10,P2,3200,7,22400,8,2764
TR54287,15,2022-08-14,P9,10000,3,30000,1,2765
TR96588,221,2022-07-10,P3,7500,1,7500,4,2766
TR56131,438,2022-08-14,P9,10000,6,60000,9,2767
TR41940,21,2022-06-10,P8,16000,1,16000,13,2768
TR14050,431,2022-07-11,P10,15000,3,45000,1,2769
TR59229,377,2022-08-14,P3,7500,5,37500,8,2770
TR50536,219,2022-06-10,P10,15000,4,60000,10,2771
TR59918,92,2022-08-14,P7,9400,5,47000,12,2772
TR56796,173,2022-06-10,P9,10000,6,60000,2,2773
TR62875,138,2022-08-14,P9,10000,3,30000,1,2774
TR73563,88,2022-06-10,P10,15000,2,30000,7,2775
TR63743,232,2022-08-14,P7,9400,4,37600,10,2776
TR83903,58,2022-06-10,P10,15000,5,75000,2,2777
TR19919,143,2022-07-11,P9,10000,6,60000,4,2778
TR75956,63,2022-08-14,P4,12000,1,12000,1,2779
TR88741,13,2022-06-10,P1,8800,3,26400,8,2780
TR3197,96,2022-07-11,P3,7500,1,7500,9,2781
TR91249,191,2022-08-14,P10,15000,1,15000,14,2782
TR61088,1,2022-07-11,P4,12000,2,24000,6,2783
TR98478,171,2022-08-14,P6,18000,2,36000,11,2784
TR61164,95,2022-07-11,P5,4200,3,12600,13,2785
TR93519,169,2022-06-10,P5,4200,4,16800,5,2786
TR99770,114,2022-08-14,P1,8800,10,88000,3,2787
TR74348,20,2022-07-11,P3,7500,4,30000,14,2788
TR11204,278,2022-08-15,P1,8800,5,44000,11,2789
TR9460,354,2022-07-11,P8,16000,2,32000,3,2790
TR94611,368,2022-06-10,P6,18000,3,54000,1,2791
TR11859,447,2022-08-15,P6,18000,4,72000,9,2792
TR95391,416,2022-07-11,P5,4200,4,16800,6,2793
TR97455,39,2022-06-10,P9,10000,1,10000,13,2794
TR14579,384,2022-06-11,P1,8800,8,70400,8,2795
TR15630,435,2022-06-11,P4,12000,2,24000,6,2796
TR2920,150,2022-06-11,P7,9400,3,28200,5,2797
TR3064,436,2022-06-11,P1,8800,10,88000,3,2798
TR22704,427,2022-08-15,P10,15000,3,45000,3,2799
TR33457,15,2022-06-11,P9,10000,7,70000,12,2800
TR27209,82,2022-08-15,P4,12000,1,12000,14,2801
TR98335,130,2022-07-11,P6,18000,4,72000,3,2802
TR27212,72,2022-08-15,P9,10000,3,30000,8,2803
TR12333,411,2022-07-12,P10,15000,5,75000,4,2804
TR44519,66,2022-06-11,P4,12000,3,36000,10,2805
TR1310,306,2022-07-12,P6,18000,2,36000,8,2806
TR4916,216,2022-06-11,P5,4200,2,8400,10,2807
TR20981,121,2022-07-12,P3,7500,3,22500,14,2808
TR50819,245,2022-06-11,P3,7500,2,15000,8,2809
TR29295,90,2022-07-12,P6,18000,4,72000,13,2810
TR5274,187,2022-06-11,P4,12000,1,12000,11,2811
TR30261,103,2022-07-12,P10,15000,4,60000,13,2812
TR54466,422,2022-06-11,P8,16000,2,32000,10,2813
TR34405,133,2022-07-12,P5,4200,5,21000,2,2814
TR55006,375,2022-06-11,P5,4200,2,8400,9,2815
TR60287,323,2022-06-11,P5,4200,4,16800,2,2816
TR3631,168,2022-07-12,P4,12000,3,36000,13,2817
TR61742,142,2022-06-11,P4,12000,3,36000,14,2818
TR42847,220,2022-07-12,P10,15000,5,75000,12,2819
TR65065,353,2022-06-11,P3,7500,1,7500,13,2820
TR48273,6,2022-07-12,P1,8800,6,52800,10,2821
TR68055,362,2022-06-11,P10,15000,1,15000,2,2822
TR55797,260,2022-07-12,P5,4200,5,21000,8,2823
TR69359,309,2022-06-11,P3,7500,1,7500,10,2824
TR76552,89,2022-07-12,P10,15000,4,60000,8,2825
TR81611,348,2022-06-11,P1,8800,9,79200,10,2826
TR84344,44,2022-07-12,P9,10000,5,50000,12,2827
TR87179,177,2022-06-11,P7,9400,4,37600,1,2828
TR86305,282,2022-07-12,P8,16000,2,32000,4,2829
TR87856,105,2022-06-11,P5,4200,5,21000,8,2830
TR89575,405,2022-06-11,P8,16000,2,32000,6,2831
TR95040,175,2022-07-12,P10,15000,3,45000,1,2832
TR11280,232,2022-06-12,P4,12000,4,48000,11,2833
TR12695,392,2022-07-13,P8,16000,2,32000,1,2834
TR16304,319,2022-06-12,P7,9400,6,56400,2,2835
TR23573,64,2022-07-13,P4,12000,3,36000,4,2836
TR35408,353,2022-06-12,P2,3200,4,12800,4,2837
TR35195,403,2022-07-13,P2,3200,3,9600,8,2838
TR3672,38,2022-07-13,P3,7500,6,45000,3,2839
TR38097,100,2022-06-12,P7,9400,5,47000,11,2840
TR61391,447,2022-06-12,P7,9400,5,47000,13,2841
TR63284,26,2022-06-12,P9,10000,2,20000,10,2842
TR43134,427,2022-07-13,P7,9400,6,56400,11,2843
TR51241,107,2022-07-13,P9,10000,7,70000,12,2844
TR7299,416,2022-06-12,P2,3200,6,19200,7,2845
TR74160,389,2022-06-12,P5,4200,5,21000,10,2846
TR82821,344,2022-06-12,P5,4200,5,21000,3,2847
TR87320,22,2022-06-12,P5,4200,2,8400,12,2848
TR52524,80,2022-07-13,P1,8800,10,88000,1,2849
TR99119,410,2022-06-12,P2,3200,7,22400,6,2850
TR29441,169,2022-08-15,P10,15000,5,75000,13,2851
TR53333,401,2022-07-13,P4,12000,3,36000,11,2852
TR52783,176,2022-06-13,P4,12000,1,12000,11,2853
TR30375,306,2022-08-15,P10,15000,4,60000,8,2854
TR62617,132,2022-07-13,P7,9400,5,47000,10,2855
TR36292,434,2022-08-15,P1,8800,10,88000,10,2856
TR70841,71,2022-07-13,P4,12000,4,48000,10,2857
TR44799,7,2022-08-15,P7,9400,6,56400,12,2858
TR74928,118,2022-07-13,P2,3200,3,9600,12,2859
TR54074,324,2022-06-13,P3,7500,4,30000,6,2860
TR94022,119,2022-07-13,P2,3200,4,12800,12,2861
TR2139,211,2022-07-14,P5,4200,4,16800,7,2862
TR54969,368,2022-06-13,P7,9400,6,56400,5,2863
TR60927,89,2022-06-13,P2,3200,7,22400,12,2864
TR64092,131,2022-06-13,P4,12000,3,36000,5,2865
TR78193,273,2022-06-13,P3,7500,6,45000,14,2866
TR37718,310,2022-07-14,P10,15000,2,30000,4,2867
TR84976,251,2022-06-13,P5,4200,3,12600,8,2868
TR44981,246,2022-07-14,P6,18000,3,54000,1,2869
TR34255,431,2022-06-14,P8,16000,1,16000,11,2870
TR47252,190,2022-07-14,P6,18000,1,18000,2,2871
TR36761,242,2022-06-14,P3,7500,1,7500,1,2872
TR58787,329,2022-07-14,P7,9400,4,37600,14,2873
TR641,380,2022-07-14,P4,12000,3,36000,11,2874
TR68490,235,2022-07-14,P5,4200,4,16800,3,2875
TR41859,23,2022-06-14,P10,15000,5,75000,3,2876
TR80518,242,2022-07-14,P10,15000,1,15000,10,2877
TR42916,218,2022-06-14,P8,16000,2,32000,7,2878
TR86403,154,2022-07-14,P5,4200,4,16800,5,2879
TR43986,90,2022-06-14,P4,12000,2,24000,13,2880
TR92658,393,2022-07-14,P8,16000,1,16000,3,2881
TR44646,162,2022-06-14,P6,18000,4,72000,8,2882
TR45775,333,2022-06-14,P2,3200,4,12800,13,2883
TR62868,231,2022-06-14,P8,16000,1,16000,1,2884
TR94823,156,2022-07-14,P3,7500,2,15000,10,2885
TR64509,349,2022-06-14,P3,7500,4,30000,13,2886
TR15294,109,2022-07-15,P9,10000,1,10000,3,2887
TR30164,422,2022-07-15,P4,12000,1,12000,8,2888
TR33708,203,2022-07-15,P1,8800,3,26400,13,2889
TR66614,152,2022-06-14,P9,10000,6,60000,6,2890
TR34374,155,2022-07-15,P1,8800,5,44000,4,2891
TR76798,6,2022-06-14,P3,7500,5,37500,2,2892
TR78673,375,2022-06-14,P4,12000,2,24000,5,2893
TR43002,131,2022-07-15,P7,9400,4,37600,4,2894
TR49832,324,2022-07-15,P9,10000,7,70000,9,2895
TR51065,289,2022-07-15,P10,15000,1,15000,3,2896
TR54094,122,2022-07-15,P5,4200,5,21000,12,2897
TR578,55,2022-07-15,P4,12000,1,12000,13,2898
TR65129,235,2022-07-15,P1,8800,9,79200,14,2899
TR84724,130,2022-07-15,P10,15000,2,30000,7,2900
TR49089,444,2022-08-15,P1,8800,6,52800,13,2901
TR56687,31,2022-08-15,P2,3200,7,22400,13,2902
TR92748,234,2022-07-15,P5,4200,2,8400,13,2903
TR65514,392,2022-08-15,P10,15000,1,15000,2,2904
TR96640,370,2022-07-15,P10,15000,3,45000,2,2905
TR76683,104,2022-08-15,P10,15000,1,15000,7,2906
TR31029,283,2022-07-16,P5,4200,2,8400,7,2907
TR86426,148,2022-08-15,P10,15000,3,45000,6,2908
TR3143,366,2022-07-16,P1,8800,2,17600,7,2909
TR4218,86,2022-07-16,P8,16000,3,48000,3,2910
TR89274,44,2022-08-15,P5,4200,5,21000,14,2911
TR10996,233,2022-08-16,P2,3200,5,16000,11,2912
TR48734,9,2022-07-16,P5,4200,2,8400,11,2913
TR53450,251,2022-07-16,P5,4200,5,21000,4,2914
TR11078,306,2022-08-16,P5,4200,4,16800,9,2915
TR27017,133,2022-08-16,P1,8800,2,17600,5,2916
TR5550,382,2022-07-16,P5,4200,3,12600,6,2917
TR67563,243,2022-08-16,P10,15000,4,60000,12,2918
TR6865,233,2022-08-16,P3,7500,5,37500,7,2919
TR56393,122,2022-07-16,P5,4200,2,8400,10,2920
TR88722,207,2022-08-16,P5,4200,3,12600,6,2921
TR60388,4,2022-07-16,P3,7500,6,45000,11,2922
TR96686,164,2022-08-16,P2,3200,6,19200,7,2923
TR62166,84,2022-07-16,P5,4200,5,21000,8,2924
TR17343,294,2022-08-17,P5,4200,5,21000,7,2925
TR70759,405,2022-07-16,P2,3200,3,9600,2,2926
TR75376,5,2022-07-16,P5,4200,3,12600,6,2927
TR83364,325,2022-07-16,P1,8800,5,44000,12,2928
TR23240,71,2022-08-17,P10,15000,1,15000,1,2929
TR23581,374,2022-08-17,P6,18000,3,54000,11,2930
TR99601,343,2022-07-16,P1,8800,8,70400,6,2931
TR24726,400,2022-08-17,P5,4200,4,16800,9,2932
TR31792,3,2022-08-17,P5,4200,4,16800,13,2933
TR36570,330,2022-07-17,P5,4200,2,8400,3,2934
TR36668,311,2022-08-17,P8,16000,3,48000,1,2935
TR49164,181,2022-07-17,P10,15000,2,30000,4,2936
TR38813,330,2022-08-17,P4,12000,2,24000,7,2937
TR60869,41,2022-07-17,P1,8800,2,17600,12,2938
TR39038,230,2022-08-17,P5,4200,5,21000,11,2939
TR62363,40,2022-07-17,P5,4200,2,8400,14,2940
TR64731,303,2022-07-17,P3,7500,5,37500,11,2941
TR67347,219,2022-07-17,P3,7500,3,22500,4,2942
TR52651,141,2022-08-17,P9,10000,2,20000,10,2943
TR55359,58,2022-08-17,P1,8800,6,52800,8,2944
TR57804,368,2022-08-17,P10,15000,3,45000,2,2945
TR59461,245,2022-08-17,P5,4200,4,16800,14,2946
TR74365,92,2022-08-17,P5,4200,5,21000,5,2947
TR97069,418,2022-08-17,P3,7500,2,15000,11,2948
TR11946,96,2022-08-18,P4,12000,1,12000,4,2949
TR1651,206,2022-08-18,P9,10000,2,20000,11,2950
TR18370,219,2022-08-18,P10,15000,4,60000,11,2951
TR21036,348,2022-08-18,P3,7500,3,22500,14,2952
TR26389,8,2022-08-18,P9,10000,7,70000,4,2953
TR32615,392,2022-08-18,P5,4200,5,21000,10,2954
TR38016,279,2022-08-18,P4,12000,2,24000,14,2955
TR50919,235,2022-08-18,P7,9400,4,37600,7,2956
TR55343,151,2022-08-18,P4,12000,5,60000,10,2957
TR59533,432,2022-08-18,P10,15000,4,60000,1,2958
TR61742,378,2022-08-18,P2,3200,7,22400,8,2959
TR62739,327,2022-08-18,P3,7500,1,7500,11,2960
TR67148,152,2022-08-18,P7,9400,6,56400,5,2961
TR69230,121,2022-08-18,P5,4200,3,12600,3,2962
TR94616,320,2022-08-18,P7,9400,2,18800,4,2963
TR9566,285,2022-08-18,P2,3200,3,9600,8,2964
TR12254,358,2022-08-19,P10,15000,5,75000,1,2965
TR29922,434,2022-08-19,P4,12000,5,60000,11,2966
TR38424,253,2022-08-19,P6,18000,2,36000,7,2967
TR47515,423,2022-08-19,P10,15000,3,45000,1,2968
TR55053,295,2022-08-19,P1,8800,7,61600,9,2969
TR56072,172,2022-08-19,P1,8800,6,52800,2,2970
TR58613,369,2022-08-19,P1,8800,5,44000,13,2971
TR64408,370,2022-08-19,P4,12000,4,48000,14,2972
TR64559,363,2022-08-19,P1,8800,4,35200,7,2973
TR79884,172,2022-08-19,P5,4200,2,8400,5,2974
TR88766,37,2022-08-19,P1,8800,8,70400,4,2975
TR91404,422,2022-08-19,P5,4200,4,16800,6,2976
TR97594,164,2022-08-19,P3,7500,1,7500,4,2977
TR98514,158,2022-08-19,P9,10000,6,60000,8,2978
TR132,25,2022-08-20,P3,7500,3,22500,12,2979
TR13510,155,2022-08-20,P9,10000,1,10000,14,2980
TR17342,237,2022-08-20,P9,10000,1,10000,2,2981
TR25951,297,2022-08-20,P6,18000,2,36000,4,2982
TR29720,392,2022-08-20,P8,16000,3,48000,8,2983
TR38193,266,2022-08-20,P4,12000,1,12000,2,2984
TR47260,171,2022-08-20,P10,15000,1,15000,8,2985
TR51435,164,2022-08-20,P9,10000,3,30000,11,2986
TR89937,411,2022-08-20,P7,9400,5,47000,1,2987
TR96772,255,2022-08-20,P7,9400,6,56400,10,2988
TR9683,416,2022-08-20,P10,15000,1,15000,2,2989
TR995,198,2022-08-20,P8,16000,1,16000,10,2990
TR12455,142,2022-08-21,P8,16000,3,48000,6,2991
TR87846,133,2022-06-14,P1,8800,5,44000,6,2992
TR95571,186,2022-06-14,P10,15000,4,60000,7,2993
TR9664,352,2022-06-14,P5,4200,3,12600,5,2994
TR30397,110,2022-06-15,P4,12000,4,48000,2,2995
TR39349,34,2022-06-15,P6,18000,2,36000,14,2996
TR15666,88,2022-08-21,P3,7500,6,45000,10,2997
TR2029,135,2022-08-21,P5,4200,3,12600,4,2998
TR26170,300,2022-08-21,P10,15000,2,30000,2,2999
TR26519,244,2022-08-21,P2,3200,7,22400,8,3000
TR27463,187,2022-08-21,P10,15000,2,30000,11,3001
TR30057,167,2022-08-21,P4,12000,3,36000,6,3002
TR3953,212,2022-06-15,P8,16000,3,48000,4,3003
TR33805,47,2022-08-21,P10,15000,4,60000,11,3004
TR37346,417,2022-08-21,P1,8800,7,61600,9,3005
TR50797,358,2022-08-21,P10,15000,3,45000,4,3006
TR51709,40,2022-08-21,P5,4200,3,12600,4,3007
TR68253,314,2022-08-21,P9,10000,6,60000,14,3008
TR75704,254,2022-08-21,P5,4200,5,21000,9,3009
TR88968,385,2022-08-21,P9,10000,6,60000,9,3010
TR90484,377,2022-08-21,P5,4200,4,16800,12,3011
TR91652,431,2022-08-21,P2,3200,6,19200,1,3012
TR93938,29,2022-08-21,P9,10000,5,50000,9,3013
TR51321,46,2022-06-15,P7,9400,5,47000,3,3014
TR55115,336,2022-06-15,P3,7500,4,30000,10,3015
TR97809,230,2022-08-21,P5,4200,5,21000,6,3016
TR16185,117,2022-08-22,P6,18000,1,18000,12,3017
TR35657,359,2022-08-22,P2,3200,3,9600,3,3018
TR4126,118,2022-08-22,P9,10000,2,20000,11,3019
TR48587,23,2022-08-22,P3,7500,5,37500,1,3020
TR49083,263,2022-08-22,P8,16000,3,48000,3,3021
TR55706,418,2022-08-22,P8,16000,3,48000,2,3022
TR62175,341,2022-08-22,P10,15000,2,30000,9,3023
TR70458,308,2022-08-22,P10,15000,2,30000,8,3024
TR81210,24,2022-08-22,P1,8800,6,52800,8,3025
TR8623,341,2022-08-22,P2,3200,4,12800,7,3026
TR87881,98,2022-08-22,P9,10000,5,50000,11,3027
TR56106,379,2022-06-15,P9,10000,2,20000,7,3028
TR89053,284,2022-08-22,P5,4200,2,8400,3,3029
TR91932,188,2022-08-22,P1,8800,2,17600,8,3030
TR94853,229,2022-08-22,P2,3200,4,12800,1,3031
TR14192,436,2022-08-23,P2,3200,6,19200,7,3032
TR14426,43,2022-08-23,P7,9400,3,28200,12,3033
TR19803,301,2022-08-23,P9,10000,3,30000,13,3034
TR22534,334,2022-08-23,P5,4200,5,21000,5,3035
TR68513,268,2022-08-23,P5,4200,2,8400,12,3036
TR8376,421,2022-08-23,P3,7500,3,22500,2,3037
TR89077,357,2022-08-23,P10,15000,5,75000,3,3038
TR91700,146,2022-08-23,P10,15000,2,30000,11,3039
